Sender,Sender Name,Receiver,Receiver Name,Seller GLN,Store GLN,Store Name,Region,City,Channel,Order Number,Invoice Number,Order Date,Delivery Date,Delivery Status,Line Number,Barcode,Product Code,Product Description,Product Category,Brand,Requested Qty,Unit of Measure,Unit Cost Price,Unit Selling Price,Discount (%),Net Extended Line Cost,Gross Sales (Before Discount),Profit Margin (%),Currency,Payment Method,Customer ID,Customer Type,Customer Segment,Customer Satisfaction (CSAT),Feedback Comment,Salesperson ID,Employee Attendance % (Month),Marketing Campaign ID,Campaign Channel,Supplier ID,Supplier Name,Supplier Rating,Lead Time (Days),Inventory Level (Before Sale),Stock Replenishment Date,Warehouse Utilization (%),Logistics Cost per Unit,Operational Cost Total,Forecasted Demand (Next Period),Actual Demand,AI Insight Summary
6.00E+12,SHOPRITE,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,WINDERMERE DBN,KwaZulu-Natal,Cape Town,Retail,72067896,1803911999,07/07/2025,11/07/2025,Delivered,7,5.45E+12,7166,Coke 01X06 2000 Shr,Energy Drinks,Bonaqua,19,CS,121.11,173.32,0,3293.08,3293.08,30.12,ZAR,EFT,CUST-8875,Distributor,Occasional,3.3,Average experience,EMP-3520,99,MKT-2025-12-FT,In-store,SUP-6605,Coca Cola Beverages,4.7,3,105,20/07/2025,73,4.85,240.09,381,233,Product underperforming; consider promotion
6.00E+12,WOOLWORTHS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,WINDERMERE DBN,Limpopo,Polokwane,Distributor,56737279,1029388634,28/06/2025,03/07/2025,Pending,8,5.45E+12,8047,Coke 01X12 1500 Shr,Soft Drinks,Bonaqua,11,CS,117.25,156.96,10,1553.9,1726.56,25.3,ZAR,Cash,CUST-3558,Retail,Occasional,4.6,Average experience,EMP-3480,95,MKT-2025-02-FT,Social Media,SUP-6840,Bonaqua Distributors,4.7,7,227,12/07/2025,87,3.31,228.36,361,231,Sales dropping slightly in inland areas
6.00E+12,MASSDISCOUNTERS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,WINDERMERE DBN,Western Cape,Johannesburg,Retail,13857007,1240198697,24/09/2025,29/09/2025,Pending,4,5.45E+12,6284,12X1L Coke,Energy Drinks,Fanta,19,CS,140.26,169.74,10,2902.55,3225.06,17.37,ZAR,Card,CUST-8415,Retail,High Value,3.5,Product quality good,EMP-2729,99,MKT-2025-07-FT,TV,SUP-7733,Monster Energy,4.3,3,123,16/10/2025,68,3.21,378.35,445,247,Consistent performance across channels
6.00E+12,SHOPRITE,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,WINDERMERE DBN,Limpopo,Cape Town,Retail,95363670,1737726506,25/07/2025,27/07/2025,Delivered,7,5.45E+12,4877,12X1L Coke Zero,Soft Drinks,Bonaqua,12,CS,148.38,184.66,10,1994.33,2215.92,19.65,ZAR,EFT,CUST-5579,Distributor,Occasional,3,Average experience,EMP-4738,87,MKT-2025-01-CC,Social Media,SUP-7526,Bonaqua Distributors,4.4,5,198,17/08/2025,86,4.04,424.42,271,197,Consistent performance across channels
6.00E+12,SHOPRITE,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,WINDERMERE DBN,Western Cape,Polokwane,Online,61399378,1277877943,05/05/2025,10/05/2025,Delivered,9,5.45E+12,1727,COKE ZERO 01X24 440ML PET,Juice,Monster,2,CS,89.88,115.42,0,230.84,230.84,22.13,ZAR,Cash,CUST-9371,Distributor,Frequent Buyer,3.9,Average experience,EMP-4749,89,MKT-2025-02-BN,Social Media,SUP-7166,Monster Energy,4.4,5,103,22/05/2025,68,3.94,491.71,470,245,Product underperforming; consider promotion
6.00E+12,SPAR,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,WINDERMERE DBN,Gauteng,Polokwane,Distributor,29120142,1132906544,19/01/2025,25/01/2025,Delivered,1,5.45E+12,8129,COKE LIGHT 01X24 440ML PET,Soft Drinks,Monster,20,CS,89.63,120.59,10,2170.62,2411.8,25.67,ZAR,Cash,CUST-7525,Wholesale,Frequent Buyer,2.8,Fast response,EMP-4940,93,MKT-2025-06-FT,In-store,SUP-1553,Coca Cola Beverages,3.5,6,424,27/01/2025,60,4.45,189.13,237,429,Product underperforming; consider promotion
6.00E+12,SPAR,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,WINDERMERE DBN,Eastern Cape,Port Elizabeth,Distributor,59731901,1986952532,11/04/2025,15/04/2025,In Transit,10,5.45E+12,3871,COKE ZERO SUGAR 04X06 300 CAN,Juice,Monster,2,CS,119.63,166.9,0,333.8,333.8,28.32,ZAR,Cash,CUST-6973,Distributor,Occasional,4.5,Great service,EMP-7129,86,MKT-2025-01-BN,In-store,SUP-1633,Monster Energy,4.5,3,60,08/05/2025,61,3.34,446.63,418,345,High-performing SKU; demand increasing in coastal regions
6.00E+12,MASSDISCOUNTERS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,WINDERMERE DBN,KwaZulu-Natal,Johannesburg,Distributor,46870837,1622359392,30/09/2025,02/10/2025,Pending,8,5.45E+12,5968,Sprite Ls 04X06 300 Can,Water,Fanta,14,CS,134.58,150.17,10,1892.14,2102.38,10.38,ZAR,Card,CUST-8245,Retail,Occasional,3.8,Great service,EMP-2937,86,MKT-2025-01-CC,TV,SUP-2829,Monster Energy,4.3,1,390,09/10/2025,75,1.22,114.18,243,391,Consistent performance across channels
6.00E+12,SHOPRITE,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,WINDERMERE DBN,Gauteng,Johannesburg,Retail,41098423,1301680839,24/04/2025,27/04/2025,In Transit,3,5.45E+12,9242,SPRITE ZERO 04X06 300 CAN,Juice,Fanta,12,CS,107.28,147.08,10,1588.46,1764.96,27.06,ZAR,Cash,CUST-9989,Retail,High Value,4,Great service,EMP-5256,90,MKT-2025-08-SP,Billboard,SUP-8266,Bonaqua Distributors,5,2,197,17/05/2025,71,4.9,464.45,413,425,Product underperforming; consider promotion
6.00E+12,MASSDISCOUNTERS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,WINDERMERE DBN,Gauteng,Polokwane,Retail,40546271,1910625883,15/10/2025,22/10/2025,In Transit,8,5.45E+12,6986,FANTA GRAPE 01X06 2000 SHR,Alcoholic Beverages,Coca-Cola,15,CS,64.12,77.68,0,1165.2,1165.2,17.46,ZAR,Card,CUST-8591,Retail,High Value,4.7,Average experience,EMP-3468,87,MKT-2025-04-BN,Social Media,SUP-9561,Monster Energy,4.8,5,364,30/10/2025,91,4.69,409.8,441,401,Sales dropping slightly in inland areas
6.00E+12,WOOLWORTHS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,WINDERMERE DBN,Gauteng,Richards Bay,Retail,85638144,1834673828,02/06/2025,09/06/2025,In Transit,7,5.45E+12,2903,COKE LIGHT NS 01X06 2250 SHR,Water,Monster,11,CS,136.94,169.33,5,1769.5,1862.63,19.13,ZAR,Card,CUST-7930,Distributor,Frequent Buyer,4.6,Average experience,EMP-3271,87,MKT-2025-08-FT,Billboard,SUP-8190,Coca Cola Beverages,3.7,3,152,11/06/2025,66,1.94,399.11,483,288,Consistent performance across channels
6.00E+12,MASSDISCOUNTERS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,WINDERMERE DBN,Western Cape,Cape Town,Retail,66701242,1193283623,09/04/2025,10/04/2025,Pending,1,5.45E+12,2667,Sparl Crem Soda 01X06 2000 Shr,Soft Drinks,Monster,18,CS,72.02,104.15,0,1874.7,1874.7,30.85,ZAR,Cash,CUST-5447,Wholesale,Occasional,4,Great service,EMP-7253,96,MKT-2025-06-CC,In-store,SUP-7012,Monster Energy,3.6,6,222,15/04/2025,78,3.72,181.13,356,310,Customer satisfaction improving month-over-month
6.00E+12,SPAR,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,WINDERMERE DBN,Limpopo,Port Elizabeth,Online,92492973,1225027824,18/10/2025,23/10/2025,Delivered,6,5.45E+12,5616,COKE NO SUGAR 01X06 2250 SHR,Alcoholic Beverages,Fanta,17,CS,64.36,86.57,0,1471.69,1471.69,25.66,ZAR,Card,CUST-4957,Retail,High Value,3.4,Product quality good,EMP-3907,94,MKT-2025-11-BN,In-store,SUP-3997,Coca Cola Beverages,3.8,4,257,10/11/2025,64,3.92,395.11,277,438,High-performing SKU; demand increasing in coastal regions
6.00E+12,WOOLWORTHS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,WINDERMERE DBN,Gauteng,Port Elizabeth,Retail,19854180,1630136745,05/02/2025,07/02/2025,Pending,2,5.45E+12,1778,Sprite Ls 01X06 2000 Shr,Alcoholic Beverages,Sprite,5,CS,127.95,191.14,5,907.91,955.7,33.06,ZAR,EFT,CUST-2893,Retail,New,3.9,Great service,EMP-5803,100,MKT-2025-08-BN,In-store,SUP-6855,Bonaqua Distributors,3.7,2,438,24/02/2025,70,3.98,313.59,450,160,Customer satisfaction improving month-over-month
6.00E+12,SHOPRITE,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,JEFFREYS BAY CORP,Limpopo,Johannesburg,Online,97743054,1195093934,19/10/2025,21/10/2025,In Transit,4,5.45E+12,7184,24X275Ml Appletiser,Energy Drinks,Monster,12,CS,69.01,91.55,5,1043.67,1098.6,24.62,ZAR,EFT,CUST-1376,Retail,New,4.3,Fast response,EMP-5907,86,MKT-2025-10-BN,TV,SUP-2961,Monster Energy,4,3,118,06/11/2025,89,4.31,194.21,341,328,High-performing SKU; demand increasing in coastal regions
6.00E+12,SHOPRITE,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,JEFFREYS BAY CORP,Western Cape,Johannesburg,Retail,41497868,1115105073,08/02/2025,13/02/2025,Pending,6,5.45E+12,1016,24X275Ml Grapetise R,Energy Drinks,Sprite,6,CS,57.19,72.37,10,390.8,434.22,20.98,ZAR,Card,CUST-1396,Wholesale,Frequent Buyer,3.7,Fast response,EMP-6902,85,MKT-2025-03-FT,Social Media,SUP-7109,Bonaqua Distributors,4.3,5,63,24/02/2025,89,1.09,435.16,417,199,Sales dropping slightly in inland areas
6.00E+12,SHOPRITE,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,JEFFREYS BAY CORP,Eastern Cape,Richards Bay,Retail,89616836,1759291404,01/03/2025,04/03/2025,Pending,8,5.45E+12,9042,Coke 01X06 2000 Shr,Juice,Sprite,15,CS,82.53,96.19,0,1442.85,1442.85,14.2,ZAR,Card,CUST-3082,Wholesale,High Value,2.8,Great service,EMP-6687,86,MKT-2025-05-FT,TV,SUP-8115,Monster Energy,4,4,86,18/03/2025,79,3.08,248.12,210,177,High-performing SKU; demand increasing in coastal regions
6.00E+12,SHOPRITE,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,JEFFREYS BAY CORP,Gauteng,Port Elizabeth,Distributor,98965101,1732001326,12/07/2025,18/07/2025,Delivered,4,5.45E+12,1305,Coke Zero 01X12 1500 Shr,Water,Fanta,18,CS,54.31,72.42,10,1173.2,1303.56,25.01,ZAR,EFT,CUST-6437,Retail,New,3.5,Product quality good,EMP-6331,89,MKT-2025-04-FT,In-store,SUP-1949,Bonaqua Distributors,4.3,1,127,03/08/2025,87,2.2,166.31,201,372,Customer satisfaction improving month-over-month
6.00E+12,SPAR,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,JEFFREYS BAY CORP,Western Cape,Polokwane,Online,95928720,1729354827,25/01/2025,30/01/2025,In Transit,5,5.45E+12,9556,Sprite Ls 01X12 1000 Shr,Alcoholic Beverages,Fanta,19,CS,79.66,93.18,10,1593.38,1770.42,14.51,ZAR,EFT,CUST-9799,Distributor,Occasional,4.9,Product quality good,EMP-2170,95,MKT-2025-10-FT,Billboard,SUP-1062,Coca Cola Beverages,4.7,7,182,20/02/2025,66,4.41,270.08,460,381,High-performing SKU; demand increasing in coastal regions
6.00E+12,WOOLWORTHS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,JEFFREYS BAY CORP,Gauteng,Polokwane,Online,47767986,1285732741,15/07/2025,16/07/2025,Delivered,2,5.45E+12,2983,Coke 01X24 440 Pet,Water,Sprite,9,CS,78.83,98.71,10,799.55,888.39,20.14,ZAR,Card,CUST-6980,Distributor,Frequent Buyer,2.6,Delayed delivery,EMP-9385,94,MKT-2025-04-BN,Social Media,SUP-4113,Monster Energy,4.7,3,486,23/07/2025,77,2.93,183.98,301,286,Consistent performance across channels
6.00E+12,SPAR,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,JEFFREYS BAY CORP,Limpopo,Richards Bay,Online,74563927,1862194690,17/02/2025,21/02/2025,In Transit,4,5.45E+12,1671,COKE LIGHT 01X24 440ML PET,Energy Drinks,Bonaqua,12,CS,86.2,123.63,0,1483.56,1483.56,30.28,ZAR,EFT,CUST-2973,Wholesale,High Value,4.9,Product quality good,EMP-9124,85,MKT-2025-02-BN,Social Media,SUP-8226,Coca Cola Beverages,3.7,5,407,13/03/2025,87,4.59,315.4,488,383,Customer satisfaction improving month-over-month
6.00E+12,SPAR,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,JEFFREYS BAY CORP,KwaZulu-Natal,Cape Town,Online,39792972,1902887958,17/07/2025,22/07/2025,In Transit,8,5.45E+12,8880,Sparl Creme Soda 01X24 440 Pet,Soft Drinks,Bonaqua,14,CS,134.3,172.33,0,2412.62,2412.62,22.07,ZAR,Cash,CUST-5526,Distributor,Frequent Buyer,3.7,Product quality good,EMP-9708,86,MKT-2025-09-CC,In-store,SUP-2261,Bonaqua Distributors,4.1,4,62,14/08/2025,66,4.13,285.06,380,364,High-performing SKU; demand increasing in coastal regions
6.00E+12,MASSDISCOUNTERS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,JEFFREYS BAY CORP,Eastern Cape,Port Elizabeth,Online,16193796,1634536059,22/08/2025,29/08/2025,Pending,3,5.45E+12,5974,Coke 04X06 300 Can,Energy Drinks,Fanta,12,CS,72.69,82.28,10,888.62,987.36,11.66,ZAR,Card,CUST-1950,Wholesale,High Value,3.6,Great service,EMP-3199,92,MKT-2025-09-FT,In-store,SUP-3704,Bonaqua Distributors,3.7,2,413,06/09/2025,71,3.01,209.65,301,376,High-performing SKU; demand increasing in coastal regions
6.00E+12,SPAR,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,JEFFREYS BAY CORP,Eastern Cape,Polokwane,Distributor,14785054,1884572172,23/01/2025,29/01/2025,Pending,3,5.45E+12,3011,COKE ZERO SUGAR 04X06 300 CAN,Energy Drinks,Monster,1,CS,72.03,104.69,0,104.69,104.69,31.2,ZAR,Card,CUST-7882,Distributor,Frequent Buyer,2.7,Product quality good,EMP-5725,99,MKT-2025-12-FT,In-store,SUP-5552,Coca Cola Beverages,3.5,6,141,28/01/2025,65,1.15,369.35,379,353,Consistent performance across channels
6.00E+12,MASSDISCOUNTERS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,JEFFREYS BAY CORP,KwaZulu-Natal,Richards Bay,Online,66104232,1597238788,12/10/2025,14/10/2025,Pending,9,5.45E+12,2428,Fanta Orange 04X06 300 Can,Alcoholic Beverages,Fanta,12,CS,56.24,64.34,10,694.87,772.08,12.59,ZAR,Card,CUST-1199,Wholesale,High Value,4.6,Product quality good,EMP-5345,92,MKT-2025-07-BN,Social Media,SUP-5960,Coca Cola Beverages,3.5,5,419,20/10/2025,62,3.4,294.5,247,159,Product underperforming; consider promotion
6.00E+12,SHOPRITE,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,JEFFREYS BAY CORP,Western Cape,Cape Town,Distributor,42963622,1161859423,08/05/2025,10/05/2025,Pending,5,5.45E+12,2931,Sprite Ls 04X06 300 Can,Soft Drinks,Sprite,9,CS,93.21,119.85,0,1078.65,1078.65,22.23,ZAR,EFT,CUST-4633,Wholesale,High Value,3.6,Product quality good,EMP-6712,91,MKT-2025-12-CC,In-store,SUP-8760,Bonaqua Distributors,5,7,273,07/06/2025,71,4.09,335.39,216,443,High-performing SKU; demand increasing in coastal regions
6.00E+12,SPAR,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,JEFFREYS BAY CORP,Limpopo,Cape Town,Retail,15842450,1323603120,01/02/2025,04/02/2025,In Transit,1,5.45E+12,8732,SPRITE ZERO 04X06 300 CAN,Alcoholic Beverages,Monster,15,CS,138.99,173.74,0,2606.1,2606.1,20,ZAR,Cash,CUST-3126,Wholesale,High Value,4.2,Fast response,EMP-7132,89,MKT-2025-02-FT,In-store,SUP-7123,Monster Energy,3.9,6,174,20/02/2025,61,1.83,353.87,308,373,Product underperforming; consider promotion
6.00E+12,WOOLWORTHS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,JEFFREYS BAY CORP,Eastern Cape,Richards Bay,Retail,43987209,1951528826,17/02/2025,19/02/2025,Pending,1,5.45E+12,8012,Fanta Orange 01X06 2000 Shr,Water,Sprite,10,CS,82.66,100.56,5,955.32,1005.6,17.8,ZAR,Card,CUST-4795,Wholesale,Frequent Buyer,3,Product quality good,EMP-4433,97,MKT-2025-09-CC,Billboard,SUP-7633,Coca Cola Beverages,4.2,7,204,23/02/2025,82,1.8,302.35,430,324,Consistent performance across channels
6.00E+12,MASSDISCOUNTERS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,GREENACRES PE,KwaZulu-Natal,Richards Bay,Online,95714874,1063015591,13/05/2025,16/05/2025,Delivered,6,5.45E+12,3452,COKE NO SUGAR 01X06 2250 SHR,Water,Sprite,14,CS,124.31,164.53,10,2073.08,2303.42,24.45,ZAR,Card,CUST-3394,Distributor,New,4.7,Product quality good,EMP-5232,87,MKT-2025-06-BN,In-store,SUP-8386,Coca Cola Beverages,3.7,1,199,25/05/2025,95,1.23,362.9,414,304,Consistent performance across channels
6.00E+12,MASSDISCOUNTERS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,GREENACRES PE,Eastern Cape,Richards Bay,Distributor,21239992,1152071929,18/07/2025,23/07/2025,Delivered,8,5.45E+12,8065,SPRITE ZERO 01X06 2250 SHR,Alcoholic Beverages,Coca-Cola,12,CS,70.85,91.62,10,989.5,1099.44,22.67,ZAR,Cash,CUST-9050,Retail,Frequent Buyer,2.9,Product quality good,EMP-3683,89,MKT-2025-07-FT,Social Media,SUP-4861,Coca Cola Beverages,4.2,2,263,07/08/2025,62,3.93,365.48,343,415,Product underperforming; consider promotion
6.00E+12,SHOPRITE,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,GREENACRES PE,Eastern Cape,Cape Town,Online,16044523,1038740189,09/04/2025,15/04/2025,Pending,5,5.45E+12,4103,FANTA ZERO 01X06 2250 SHR,Soft Drinks,Coca-Cola,18,CS,101.17,132.57,5,2266.95,2386.26,23.69,ZAR,Card,CUST-9131,Distributor,Frequent Buyer,4.6,Delayed delivery,EMP-9943,95,MKT-2025-02-CC,In-store,SUP-2844,Coca Cola Beverages,4.3,6,395,14/04/2025,64,3.65,480.66,401,350,Consistent performance across channels
6.00E+12,SHOPRITE,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,GREENACRES PE,KwaZulu-Natal,Richards Bay,Retail,71599958,1834391638,13/10/2025,18/10/2025,In Transit,10,5.45E+12,2273,Sprite Ls 01X06 2000 Shr,Juice,Fanta,12,CS,131.66,187.03,0,2244.36,2244.36,29.6,ZAR,EFT,CUST-4865,Retail,Frequent Buyer,4.3,Fast response,EMP-6283,95,MKT-2025-02-CC,Social Media,SUP-3926,Monster Energy,3.6,2,180,27/10/2025,82,2.62,290.32,471,386,High-performing SKU; demand increasing in coastal regions
6.00E+12,SHOPRITE,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,GREENACRES PE,Limpopo,Richards Bay,Distributor,74451967,1345901184,01/06/2025,03/06/2025,Pending,6,5.45E+12,2336,COKE ZSZC 01X06 2250 PET,Alcoholic Beverages,Monster,10,CS,109.95,148.19,10,1333.71,1481.9,25.8,ZAR,Card,CUST-9097,Retail,New,3.1,Fast response,EMP-5186,89,MKT-2025-12-BN,In-store,SUP-8246,Coca Cola Beverages,3.9,7,494,26/06/2025,84,4.78,455.61,453,435,Customer satisfaction improving month-over-month
6.00E+12,SHOPRITE,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,GREENACRES PE,Eastern Cape,Port Elizabeth,Online,31446990,1273335244,15/04/2025,19/04/2025,In Transit,5,5.45E+12,6652,24X200Ml Soda Water,Energy Drinks,Bonaqua,1,CS,62.83,71.15,10,64.04,71.15,11.69,ZAR,Card,CUST-1285,Retail,High Value,4.2,Delayed delivery,EMP-7009,86,MKT-2025-11-BN,TV,SUP-9178,Bonaqua Distributors,4.1,1,490,20/04/2025,79,3.19,171.74,426,190,Product underperforming; consider promotion
6.00E+12,MASSDISCOUNTERS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,GREENACRES PE,Gauteng,Port Elizabeth,Online,93063194,1179971772,25/08/2025,31/08/2025,Pending,6,5.45E+12,1222,12X1L Sch Tonic,Energy Drinks,Sprite,20,CS,135.15,159.28,0,3185.6,3185.6,15.15,ZAR,Cash,CUST-6964,Wholesale,Frequent Buyer,4.2,Average experience,EMP-5818,90,MKT-2025-02-SP,TV,SUP-7568,Coca Cola Beverages,3.7,1,82,05/09/2025,72,2.24,407.08,351,243,Sales dropping slightly in inland areas
6.00E+12,SPAR,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,GREENACRES PE,Eastern Cape,Polokwane,Retail,17946328,1029115737,14/03/2025,18/03/2025,Delivered,10,5.45E+12,8529,Coke 01X06 2000 Shr,Energy Drinks,Monster,3,CS,141.97,182.25,5,519.41,546.75,22.1,ZAR,EFT,CUST-4909,Wholesale,Occasional,2.5,Product quality good,EMP-2846,100,MKT-2025-02-SP,TV,SUP-1009,Bonaqua Distributors,4.8,2,287,03/04/2025,90,2.31,317.86,235,370,Consistent performance across channels
6.00E+12,MASSDISCOUNTERS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,GREENACRES PE,Limpopo,Port Elizabeth,Retail,32535432,1173425135,21/04/2025,24/04/2025,Delivered,5,5.45E+12,8965,Coke 01X24 440 Pet,Water,Monster,14,CS,122.45,149.51,10,1883.83,2093.14,18.1,ZAR,Card,CUST-1534,Distributor,Occasional,5,Great service,EMP-2366,87,MKT-2025-11-FT,In-store,SUP-7791,Bonaqua Distributors,4.6,4,192,26/04/2025,73,3.92,210.13,412,357,High-performing SKU; demand increasing in coastal regions
6.00E+12,WOOLWORTHS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,GREENACRES PE,KwaZulu-Natal,Johannesburg,Retail,31253408,1070136979,11/02/2025,18/02/2025,Pending,3,5.45E+12,2020,Sprite Ls 01X24 440 Pet,Water,Bonaqua,15,CS,107.94,155.75,10,2102.62,2336.25,30.7,ZAR,EFT,CUST-7702,Retail,Frequent Buyer,3.9,Fast response,EMP-5133,99,MKT-2025-01-FT,Billboard,SUP-2559,Coca Cola Beverages,4.8,7,222,06/03/2025,70,4.85,472.11,332,239,High-performing SKU; demand increasing in coastal regions
6.00E+12,WOOLWORTHS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,GREENACRES PE,Limpopo,Polokwane,Retail,38480640,1091728918,24/08/2025,27/08/2025,Pending,10,5.45E+12,2120,Stoney 01X24 440 Pet,Energy Drinks,Sprite,12,CS,137.22,175.28,0,2103.36,2103.36,21.71,ZAR,Card,CUST-2451,Wholesale,New,3.3,Delayed delivery,EMP-9205,94,MKT-2025-12-SP,TV,SUP-7947,Coca Cola Beverages,3.6,4,285,08/09/2025,77,1.08,364.19,290,184,Customer satisfaction improving month-over-month
6.00E+12,SHOPRITE,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,GREENACRES PE,Eastern Cape,Cape Town,Online,12808126,1344702449,20/04/2025,22/04/2025,In Transit,2,5.45E+12,6777,SPRITE ZERO 01X24 440ML PET,Energy Drinks,Sprite,19,CS,104.66,124.61,0,2367.59,2367.59,16.01,ZAR,Card,CUST-7463,Distributor,New,3.9,Delayed delivery,EMP-9798,95,MKT-2025-11-FT,TV,SUP-3164,Bonaqua Distributors,4.5,2,333,19/05/2025,66,1.13,446.95,329,212,Product underperforming; consider promotion
6.00E+12,MASSDISCOUNTERS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,GREENACRES PE,Gauteng,Port Elizabeth,Distributor,39757461,1657354314,13/05/2025,19/05/2025,In Transit,8,5.45E+12,5639,Sparl Creme Soda 01X24 440 Pet,Soft Drinks,Monster,19,CS,91.42,113.18,5,2042.9,2150.42,19.23,ZAR,EFT,CUST-9289,Wholesale,High Value,2.5,Delayed delivery,EMP-1155,93,MKT-2025-06-CC,Billboard,SUP-5149,Bonaqua Distributors,4.3,3,72,18/05/2025,78,3.11,426.7,203,385,Product underperforming; consider promotion
6.00E+12,SPAR,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,GREENACRES PE,KwaZulu-Natal,Richards Bay,Online,77618792,1725547273,07/02/2025,13/02/2025,In Transit,10,5.45E+12,7407,Coke 04X06 300 Can,Water,Sprite,19,CS,99.84,118.71,10,2029.94,2255.49,15.9,ZAR,Card,CUST-6926,Retail,Occasional,3.4,Average experience,EMP-4614,91,MKT-2025-06-BN,Billboard,SUP-1614,Coca Cola Beverages,3.8,7,188,26/02/2025,61,1.54,254.09,274,365,Customer satisfaction improving month-over-month
6.00E+12,MASSDISCOUNTERS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,GREENACRES PE,Eastern Cape,Port Elizabeth,Distributor,50185711,1741889688,29/07/2025,02/08/2025,Delivered,5,5.45E+12,3705,COKE ZERO SUGAR 04X06 300 CAN,Soft Drinks,Fanta,15,CS,52.14,67.19,0,1007.85,1007.85,22.4,ZAR,Cash,CUST-9367,Retail,New,4.6,Average experience,EMP-3463,85,MKT-2025-11-SP,Billboard,SUP-2020,Bonaqua Distributors,4.1,2,175,05/08/2025,66,3.18,301.17,268,340,Product underperforming; consider promotion
6.00E+12,WOOLWORTHS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,GREENACRES PE,KwaZulu-Natal,Cape Town,Retail,79702895,1046060260,31/07/2025,05/08/2025,Pending,1,5.45E+12,5089,Fanta Orange 04X06 300 Can,Energy Drinks,Fanta,4,CS,97.29,111.59,0,446.36,446.36,12.81,ZAR,EFT,CUST-5123,Distributor,Occasional,3.4,Great service,EMP-9976,90,MKT-2025-04-CC,Social Media,SUP-1854,Coca Cola Beverages,4.6,6,412,16/08/2025,90,2.62,296.39,252,230,Product underperforming; consider promotion
6.00E+12,MASSDISCOUNTERS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,GREENACRES PE,Limpopo,Richards Bay,Online,50061663,1405086348,02/05/2025,06/05/2025,Delivered,6,5.45E+12,3733,SPRITE ZERO 04X06 300 CAN,Juice,Sprite,1,CS,135.25,199.98,10,179.98,199.98,32.37,ZAR,EFT,CUST-7881,Wholesale,Frequent Buyer,2.7,Average experience,EMP-4821,91,MKT-2025-03-FT,Billboard,SUP-5687,Coca Cola Beverages,3.7,3,254,25/05/2025,88,2.33,179.31,220,263,Consistent performance across channels
